book,chapter,verse,sentence#,clause#,lex,status,sense_label,sense,action_status,action,#dos,#pdos,#sdos,#inds,#locs,#cpls,text
Jeremia,39,12,28,1,<FH[,wrn,0c,do; make; perform; observe [4|with~him],?,[4|with~him] taken as direct object,0,0,0,0,0,1,[1|K.IJ ] [2|K.;n ] [3|<:AF;H ] [4|<IM.OW00
]
Jeremia,40,3,7,1,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|WA] [2|J.A<AF ] [3|J:HW@H ]
Jeremia,40,16,56,1,<FH[,,10,do; make; perform; observe [3|& the word the this],!,,1,0,1,0,0,0,[1|>AL&] [2|T.A<:AF;H ] [3|>ET&HAD.@B@R HAZ.EH ]
Jeremia,41,9,26,5,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@F@H ] [3|HAM.ELEk: >@S@> ] [4|MIP.:N;J B.A<:C@> MELEk:&JIF:R@>;L ]
Jeremia,41,11,30,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@F@H ] [3|JIC:M@<;>L B.En&N:TAN:J@H00
]
Jeremia,42,3,6,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|NA<:AFEH00
]
Jeremia,42,5,15,1,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>Im&] [2|LO> ] [3|K.;n ] [4|NA<:AFEH00
]
Jeremia,42,10,30,2,<FH[,wrn,0i,act; take action for [3|to~you:mm],?,[3|to~you:mm] taken as benefactive adjunct,0,0,0,1,0,0,[1|>:ACER ] [2|<@FIJTIJ ] [3|L@KEm00
]
Jeremia,42,20,64,1,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|W:] [2|<@FIJNW.00
]
Jeremia,44,3,3,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@FW. ]
Jeremia,44,4,7,1,<FH[,,10,do; make; perform; observe [4|& word the abomination the this],!,,1,0,1,0,0,0,[1|>AL&] [2|N@> ] [3|TA<:AFW. ] [4|>;T D.:BAR&HAT.O<;B@H HAZ.O>T ]
Jeremia,44,7,15,1,<FH[,wrn,1i,do; make; perform; observe [4|evil great] for [5|to soul~you:mm],?,[5|to soul~you:mm] taken as benefactive adjunct,1,0,1,1,0,0,[1|L@M@H ] [2|>AT.Em ] [3|<OFIJm ] [4|R@<@H G:DOWL@H ] [5|>EL&NAP:COT;KEm ]
Jeremia,44,9,16,2,<FH[,wrn,0l,act; take action at [3|in earth Judah and in outside Jerusalem],?,[3|in earth Judah and in outside Jerusalem] taken as locative adjunct,0,0,0,0,1,0,[1|>:ACER ] [2|<@FW. ] [3|B.:>EREy J:HW.D@H W.B:XUYOWT J:RW.C@L@Im00
]
Jeremia,44,17,34,1,<FH[,,10,do; make; perform; observe [4|& whole the word],!,,1,0,1,0,0,0,[1|K.IJ ] [2|<@FOH ] [3|NA<:AFEH ] [4|>ET&K.@L&HAD.@B@R 05 ]
Jeremia,44,17,34,5,<FH[,wrn,0l,act; take action at [4|in town Judah and in outside Jerusalem],?,[4|in town Judah and in outside Jerusalem] taken as locative adjunct,0,0,0,0,1,0,[1|K.A>:ACER ] [2|<@FIJNW. ] [3|>:ANAX:NW. WA>:ABOT;JNW. M:L@K;JNW. W:F@R;JNW. ] [4|B.:<@R;J J:HW.D@H W.B:XUYOWT J:RW.C@L@Im ]
Jeremia,44,19,42,1,<FH[,wrn,1i,do; make; perform; observe [5|cake] for [4|to~her],?,[4|to~her] taken as benefactive adjunct,1,0,1,1,0,0,[1|H:A] [2|MIB.AL:<:AD;J >:AN@C;JNW. ] [3|<@FIJNW. ] [4|L@H. ] [5|K.AW.@NIJm ]
Jeremia,44,22,45,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<:AFIJTEm ]
Jeremia,44,25,55,1,<FH[,,10,do; make; perform; observe [3|& vow~us],!,,1,0,1,0,0,0,[1|<@FOH ] [2|NA<:AFEH ] [3|>ET&N:D@R;JNW. ]
Jeremia,44,25,57,1,<FH[,,10,do; make; perform; observe [4|& vow~you:mm],!,,1,0,1,0,0,0,[1|W:] [2|<@FOH ] [3|TA<:AFEJN@H ] [4|>ET&NID:R;JKEm00 P 
]
Jeremia,46,19,67,1,<FH[,wrn,1i,do; make; perform; observe [1|tool exile] for [3|to~you:f],?,[3|to~you:f] taken as benefactive adjunct,1,0,1,1,0,0,[1|K.:L;J GOWL@H ] [2|<:AFIJ ] [3|L@k: ]
Jeremia,46,28,103,1,<FH[,,10,do; make; perform; observe [3|destruction],!,,1,0,1,0,0,0,[1|K.IJ ] [2|>E<:EFEH ] [3|K@L@H ] [4|B.:K@L&HAG.OWJIm 05 ]
Jeremia,46,28,104,1,<FH[,,2,make [2|&~you:m] to be [5|destruction],!,,2,1,1,0,0,0,[1|W:] [2|>OT:k@ ] [3|LO>&] [4|>E<:EFEH ] [5|K@L@H ]
Jeremia,48,10,31,2,<FH[,,10,do; make; perform; observe [2|work YHWH],!,,1,0,1,0,0,0,[1|<OFEH ] [2|M:LE>KET J:HW@H ] [3|R:MIJ.@H ]
Jeremia,48,30,93,1,<FH[,,10,do; make; perform; observe [1|not correct],!,,1,0,1,0,0,0,[1|LO>&K;n ] [2|<@FW.00
]
Jeremia,48,36,111,1,<FH[,,10,do; make; perform; observe [2|remainder],!,,1,0,1,0,0,0,[1|<AL&K.;n ] [2|JIT:RAT ] [3|<@F@H ]
Jeremia,50,15,68,1,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|K.A>:ACER ] [2|<@F:T@H ]
Jeremia,50,15,68,2,<FH[,wrn,0i,act; take action for [2|to~her],?,[2|to~her] taken as benefactive adjunct,0,0,0,1,0,0,[1|<:AFW.&] [2|L@H.00
]
Jeremia,50,21,91,1,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|WA] [2|<:AF;H ] [3|K.:KOL ]
Jeremia,50,29,120,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@F:T@H ]
Jeremia,50,29,121,1,<FH[,wrn,0i,act; take action for [2|to~her],?,[2|to~her] taken as benefactive adjunct,0,0,0,1,0,0,[1|<:AFW.&] [2|L@H. ]
Jeremia,51,12,46,1,<FH[,,10,do; make; perform; observe [2|& <relative> speak to sit Babel],!,,1,0,1,0,0,0,[1|G.Am&] [2|<@F@H ]
Jeremia,51,15,52,1,<FH[,,10,do; make; perform; observe [2|earth],!,,1,0,1,0,0,0,[1|<OF;H ] [2|>EREy ] [3|B.:KOXOW ]
Jeremia,51,16,57,1,<FH[,,2,make  to be [1|lightning] [2|to the rain],!,,2,0,2,0,0,0,[1|B.:R@QIJm ] [2|LAM.@V@R ] [3|<@F@H ]
Jeremia,51,24,80,2,<FH[,wrn,0l,act; take action at [3|in Zion],?,[3|in Zion] taken as locative adjunct,0,0,0,0,1,0,[1|>:ACER&] [2|<@FW. ] [3|B:YIJ.OWn ]
Jeremia,52,2,4,1,<FH[,,10,do; make; perform; observe [2|the evil in eye YHWH],!,,1,0,1,0,0,0,[1|WA] [2|J.A<AF ] [3|K.:KOL ]
Jeremia,52,2,4,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER&] [2|<@F@H ] [3|J:HOWJ@QIJm00
]
Jeremia,52,20,41,3,<FH[,,10,do; make; perform; observe [4|to house YHWH],!,,1,0,1,0,0,0,[1|>:ACER ] [2|<@F@H ] [3|HAM.ELEk: C:LOMOH ] [4|L:B;JT J:HW@H ]
Ezechiel,3,20,57,3,<FH[,,10,do; make; perform; observe [3|injustice],!,,1,0,1,0,0,0,[1|W:] [2|<@F@H ] [3|<@WEL ]
Ezechiel,3,20,60,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@F@H ]
Ezechiel,4,9,35,1,<FH[,,2,make  to be [3|&~them:mm] [5|to bread],!,,2,0,2,0,0,0,[1|W:] [2|<@FIJT@ ] [3|>OWT@m ] [4|L:k@ ] [5|L:L@XEm ]
Ezechiel,4,15,54,1,<FH[,wrn,1c,make [3|& bread~you:m] to be [4|upon~them:mm],?,[4|upon~them:mm] taken as extra direct object besides [3|& bread~you:m],1,0,1,0,0,1,[1|W:] [2|<@FIJT@ ] [3|>ET&LAX:M:k@ ] [4|<:AL;JHEm00 S 
]
Ezechiel,5,7,27,1,<FH[,,10,do; make; perform; observe [2|& justice~me],!,,1,0,1,0,0,0,[1|W:] [2|>ET&MIC:P.@VAJ ] [3|LO> ] [4|<:AFIJTEm ]
Ezechiel,5,7,28,1,<FH[,,10,do; make; perform; observe [2|as justice the people],!,,1,0,1,0,0,0,[1|W.] [2|K:MIC:P.:V;J HAG.OWJIm ] [3|LO> ] [4|<:AFIJTEm00 S 
]
Ezechiel,5,8,31,1,<FH[,wrn,1l,do; make; perform; observe [4|justice] at [3|in midst~you:f],?,[3|in midst~you:f] taken as locative adjunct,1,0,1,0,1,1,[1|W:] [2|<@FIJTIJ ] [3|B:TOWK;k: ] [4|MIC:P.@VIJm ] [5|L:<;JN;J HAG.OWJIm00
]
Ezechiel,5,9,32,1,<FH[,wrn,1l,do; make; perform; observe [2|& <relative> not make] at [3|in~you:f],?,[3|in~you:f] taken as locative adjunct,1,0,1,0,1,1,[1|W:] [2|<@FIJTIJ ] [3|B@k: ] [4|JA<An K.@L&T.OW<:ABOT@JIk:00 S 
]
Ezechiel,5,9,32,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>;T >:ACER ] [2|LO>&] [3|<@FIJTIJ ]
Ezechiel,5,9,32,3,<FH[,wrn,0c,do; make; perform; observe [5|like~him],?,[5|like~him] taken as direct object,0,0,0,0,0,1,[1|W:] [2|>;T >:ACER&] [3|LO>&] [4|>E<:EFEH ] [5|K@MOHW. ] [6|<OWD ]
Ezechiel,5,10,35,1,<FH[,wrn,1l,do; make; perform; observe [4|judgment] at [3|in~you:f],?,[3|in~you:f] taken as locative adjunct,1,0,1,0,1,1,[1|W:] [2|<@FIJTIJ ] [3|B@k: ] [4|C:P@VIJm ]
Ezechiel,5,15,55,3,<FH[,wrn,1l,do; make; perform; observe [3|judgment] at [2|in~you:f],?,[2|in~you:f] taken as locative adjunct,1,0,1,0,1,1,[1|B.A<:AFOWTIJ ] [2|B@k: ] [3|C:P@VIJm ] [4|B.:>Ap W.B:X;M@H W.B:TOK:XOWT X;M@H ]
Ezechiel,6,9,28,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@FW. ] [3|L:KOL T.OW<:ABOT;JHEm00
]
Ezechiel,6,10,30,2,<FH[,wrn,1i,do; make; perform; observe [3|the evil the this] for [2|to~them:mm],?,[2|to~them:mm] taken as benefactive adjunct,1,0,1,1,0,0,[1|LA<:AFOWT ] [2|L@HEm ] [3|H@R@<@H HAZ.O>T00 P 
]
Ezechiel,7,20,75,1,<FH[,wrn,1l,do; make; perform; observe [2|image abomination~them:mm idol~them:mm] at [4|in~him],?,[4|in~him] taken as locative adjunct,1,0,1,0,1,1,[1|W:] [2|YAL:M;J TOW<:ABOT@m CIQ.W.Y;JHEm ] [3|<@FW. ] [4|BOW ]
Ezechiel,7,23,83,1,<FH[,,10,do; make; perform; observe [2|the <uncertain>],!,,1,0,1,0,0,0,[1|<:AF;H ] [2|H@RAT.OWQ ]
Ezechiel,7,27,100,1,<FH[,,10,do; make; perform; observe [3|&~them:mm],!,,1,0,1,0,0,0,[1|MID.AR:K.@m ] [2|>E<:EFEH ] [3|>OWT@m ]
Ezechiel,8,6,19,3,<FH[,,10,do; make; perform; observe [1|what],!,,1,0,1,0,0,0,[1|M@H ] [2|H;m ] [3|<OFIJm ]
Ezechiel,8,6,19,5,<FH[,wrn,0l,act; take action at [4|here],?,[4|here] taken as locative adjunct,0,0,0,0,1,0,[1|>:ACER ] [2|B.;JT&JIF:R@>;L 05 ] [3|<OFIJm ] [4|P.OH ]
Ezechiel,8,9,31,2,<FH[,wrn,0l,act; take action at [4|here],?,[4|here] taken as locative adjunct,0,0,0,0,1,0,[1|>:ACER ] [2|H;m ] [3|<OFIJm ] [4|P.OH00
]
Ezechiel,8,12,40,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|ZIQ:N;J B;JT&JIF:R@>;L ] [3|<OFIJm ] [4|B.AXOCEk: ]
Ezechiel,8,13,46,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER&] [2|H;M.@H ] [3|<OFIJm00
]
Ezechiel,8,17,60,2,<FH[,,10,do; make; perform; observe [2|& the abomination],!,,1,0,1,0,0,0,[1|M;<:AFOWT ] [2|>ET&HAT.OW<;BOWT ]
Ezechiel,8,17,60,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@FW.&] [3|POH ]
Ezechiel,8,18,64,1,<FH[,wrn,0l,act; take action at [4|in heat],?,[4|in heat] taken as locative adjunct,0,0,0,0,1,1,[1|W:] [2|GAm&>:ANIJ ] [3|>E<:EFEH ] [4|B:X;M@H ]
Ezechiel,9,11,48,1,<FH[,,10,do; make; perform; observe [2|as whole],!,,1,0,1,0,0,0,[1|<@FIJTIJ ] [2|K.:KOL ]
Ezechiel,11,9,33,1,<FH[,,10,do; make; perform; observe [4|judgment],!,,1,0,1,0,0,0,[1|W:] [2|<@FIJTIJ ] [3|B@KEm ] [4|C:P@VIJm00
]
Ezechiel,11,12,42,1,<FH[,,10,do; make; perform; observe [2|justice~me],!,,1,0,1,0,0,0,[1|W.] [2|MIC:P.@VAJ ] [3|LO> ] [4|<:AFIJTEm ]
Ezechiel,11,12,43,1,<FH[,,10,do; make; perform; observe [2|as justice the people],!,,1,0,1,0,0,0,[1|W.] [2|K:MIC:P.:V;J HAG.OWJIm ] [3|<:AFIJTEm00
]
Ezechiel,11,13,49,2,<FH[,,2,make [1|destruction] to be [4|& rest Israel],!,,2,1,1,0,0,0,[1|K.@L@H ] [2|>AT.@H ] [3|<OFEH ] [4|>;T C:>;RIJT JIF:R@>;L00 P 
]
Ezechiel,11,20,75,1,<FH[,,10,do; make; perform; observe [3|&~them:mm],!,,1,0,1,0,0,0,[1|W:] [2|<@FW. ] [3|>OT@m ]
Ezechiel,12,3,4,1,<FH[,,10,do; make; perform; observe [5|tool exile],!,,1,0,1,0,0,0,[1|W:] [2|>AT.@H ] [3|<:AF;H ] [4|L:k@ ] [5|K.:L;J GOWL@H ]
Ezechiel,12,7,17,1,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|W@] [2|>A<AF ] [3|K.;n ]
Ezechiel,12,9,24,1,<FH[,,10,do; make; perform; observe [1|what],!,,1,0,1,0,0,0,[1|M@H ] [2|>AT.@H ] [3|<OFEH00
]
Ezechiel,12,11,30,1,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|K.A>:ACER ] [2|<@FIJTIJ ]
Ezechiel,12,25,75,1,<FH[,,10,do; make; perform; observe [2|make~him],!,,1,0,1,0,0,0,[1|WA] [2|<:AFIJTIJW ]
Ezechiel,13,18,66,3,<FH[,,10,do; make; perform; observe [3|the veils],!,,1,0,1,0,0,0,[1|W:] [2|<OFOWT ] [3|HAM.IS:P.@XOWT ] [4|<AL&RO>C K.@L&QOWM@H ]
Ezechiel,14,23,82,2,<FH[,,10,do; make; perform; observe [5|& whole],!,,1,0,1,0,0,0,[1|K.IJ ] [2|LO> ] [3|XIN.@m ] [4|<@FIJTIJ ] [5|>;T K.@L&]
Ezechiel,14,23,82,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER&] [2|<@FIJTIJ ] [3|B@H. ]
Ezechiel,15,3,4,2,<FH[,,10,do; make; perform; observe [2|to work],!,,1,0,1,0,0,0,[1|LA<:AFOWT ] [2|LIM:L@>K@H ]
Ezechiel,16,5,12,2,<FH[,wrn,1i,do; make; perform; observe [3|one from these] for [2|to~you:f],?,[2|to~you:f] taken as benefactive adjunct,1,0,1,1,0,0,[1|LA<:AFOWT ] [2|L@k: ] [3|>AXAT M;>;L.EH ]
Ezechiel,16,16,59,1,<FH[,,10,do; make; perform; observe [4|high place patch],!,,1,0,1,0,0,0,[1|WA] [2|T.A<:AFIJ&] [3|L@k: ] [4|B.@MOWT V:LU>OWT ]
Ezechiel,16,17,64,1,<FH[,,10,do; make; perform; observe [4|image male],!,,1,0,1,0,0,0,[1|WA] [2|T.A<:AFIJ&] [3|L@k: ] [4|YAL:M;J Z@K@R ]
Ezechiel,16,24,85,1,<FH[,,10,do; make; perform; observe [4|high place],!,,1,0,1,0,0,0,[1|WA] [2|T.A<:AFIJ&] [3|L@k: ] [4|R@M@H ] [5|B.:K@L&R:XOWB00
]
Ezechiel,16,30,100,2,<FH[,,10,do; make; perform; observe [2|& whole these],!,,1,0,1,0,0,0,[1|B.A<:AFOWT;k: ] [2|>ET&K.@L&>;L.EH ]
Ezechiel,16,31,100,5,<FH[,,10,do; make; perform; observe [2|high place~you:f],!,,1,0,1,0,0,0,[1|W:] [2|R@M@T;k: ] [3|<@FIJT ] [4|B.:K@L&R:XOWB ]
Ezechiel,16,41,132,1,<FH[,wrn,1l,do; make; perform; observe [4|judgment] at [3|in~you:f],?,[3|in~you:f] taken as locative adjunct,1,0,1,0,1,1,[1|W:] [2|<@FW.&] [3|B@k: ] [4|C:P@VIJm ] [5|L:<;JN;J N@CIJm RAB.OWT ]
Ezechiel,16,43,142,1,<FH[,,10,do; make; perform; observe [4|& the loose conduct],!,,1,0,1,0,0,0,[1|W:] [2|LO> ] [3|<@FIJT ] [4|>ET&HAZ.IM.@H ] [5|<AL K.@L&T.OW<:ABOT@JIk:00
]
Ezechiel,16,47,152,1,<FH[,wrn,0l,act; take action at [2|in abomination~them:ff],?,[2|in abomination~them:ff] taken as locative adjunct,0,0,0,0,1,1,[1|W.] [2|B:TOW<:ABOWT;JHEn ] [3|<@FIJT ]
Ezechiel,16,48,157,1,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>Im&] [2|<@F:T@H ] [3|S:DOm >:AXOWT;k: HIJ> W.B:NOWTEJH@ ]
Ezechiel,16,48,157,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|K.A>:ACER ] [2|<@FIJT ] [3|>AT.: W.B:NOWT@JIk:00
]
Ezechiel,16,50,162,1,<FH[,,10,do; make; perform; observe [3|abomination],!,,1,0,1,0,0,0,[1|WA] [2|T.A<:AFEJN@H ] [3|TOW<;B@H ] [4|L:P@N@J ]
Ezechiel,16,51,166,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@FIJT00
]
Ezechiel,16,54,172,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@FIJT ]
Ezechiel,16,59,181,1,<FH[,,10,do; make; perform; observe [3|&~you:f],!,,1,0,1,0,0,0,[1|W:] [2|<@FIJTIJ ] [3|>OWT@k: ]
Ezechiel,16,59,181,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|K.A>:ACER ] [2|<@FIJT ]
Ezechiel,16,63,192,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@FIJT ]
Ezechiel,17,6,19,1,<FH[,,10,do; make; perform; observe [3|linen, part, stave],!,,1,0,1,0,0,0,[1|WA] [2|T.A<AF ] [3|B.AD.IJm ]
Ezechiel,17,8,24,2,<FH[,,10,do; make; perform; observe [2|branches],!,,1,0,1,0,0,0,[1|LA<:AFOWT ] [2|<@N@p ]
Ezechiel,17,15,51,2,<FH[,,10,do; make; perform; observe [3|these],!,,1,0,1,0,0,0,[1|H@] [2|<OF;H ] [3|>;L.EH ]
Ezechiel,17,17,57,1,<FH[,wrn,1l,do; make; perform; observe [5|&~him] at [7|in the war],?,[7|in the war] taken as locative adjunct,1,0,1,0,1,1,[1|W:] [2|LO> ] [3|B:XAJIL G.@DOWL W.B:Q@H@L R@B ] [4|JA<:AFEH ] [5|>OWTOW ] [6|PAR:<OH ] [7|B.AM.IL:X@M@H ]
Ezechiel,17,18,60,1,<FH[,,10,do; make; perform; observe [2|whole these],!,,1,0,1,0,0,0,[1|W:] [2|K@L&>;L.EH ] [3|<@F@H ]
Ezechiel,17,23,79,1,<FH[,,10,do; make; perform; observe [3|fruit],!,,1,0,1,0,0,0,[1|W:] [2|<@F@H ] [3|PERIJ ]
Ezechiel,17,24,85,1,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|W:] [2|<@FIJTIJ00 P 
]
Ezechiel,18,5,14,1,<FH[,,10,do; make; perform; observe [3|justice and justice],!,,1,0,1,0,0,0,[1|W:] [2|<@F@H ] [3|MIC:P.@V W.Y:D@Q@H00
]
Ezechiel,18,8,27,1,<FH[,,10,do; make; perform; observe [1|justice trustworthiness],!,,1,0,1,0,0,0,[1|MIC:P.AV >:EMET ] [2|JA<:AFEH ] [3|B.;Jn >IJC L:>IJC00
]
Ezechiel,18,9,29,2,<FH[,,10,do; make; perform; observe [2|trustworthiness],!,,1,0,1,0,0,0,[1|LA<:AFOWT ] [2|>:EMET ]
Ezechiel,18,10,32,1,<FH[,wrn,0c,do; make; perform; observe [4|from one from these],?,[4|from one from these] taken as direct object,0,0,0,0,0,1,[1|W:] [2|<@F@H ] [3|>@X ] [4|M;>AXAD M;>;L.EH00
]
Ezechiel,18,11,33,1,<FH[,,10,do; make; perform; observe [3|& whole these],!,,1,0,1,0,0,0,[1|W:] [2|HW.> ] [3|>ET&K.@L&>;L.EH ] [4|LO> ] [5|<@F@H ]
Ezechiel,18,12,40,1,<FH[,,10,do; make; perform; observe [1|abomination],!,,1,0,1,0,0,0,[1|T.OW<;B@H ] [2|<@F@H00
]
Ezechiel,18,13,45,1,<FH[,,10,do; make; perform; observe [1|& whole the abomination the these],!,,1,0,1,0,0,0,[1|>;T K.@L&HAT.OW<;BOWT H@>;L.EH ] [2|<@F@H ]
Ezechiel,18,14,49,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@F@H ]
Ezechiel,18,14,51,1,<FH[,wrn,0c,do; make; perform; observe [4|as~them:ff],?,[4|as~them:ff] taken as direct object,0,0,0,0,0,1,[1|W:] [2|LO> ] [3|JA<:AFEH ] [4|K.@H;n00
]
Ezechiel,18,17,62,1,<FH[,,10,do; make; perform; observe [1|justice~me],!,,1,0,1,0,0,0,[1|MIC:P.@VAJ ] [2|<@F@H ]
Ezechiel,18,18,68,1,<FH[,,10,do; make; perform; observe [2|<relative> not good],!,,1,0,1,0,0,0,[1|WA] [2|<@F@H ] [3|B.:TOWk: <AM.@JW ]
Ezechiel,18,19,71,1,<FH[,,10,do; make; perform; observe [3|justice and justice],!,,1,0,1,0,0,0,[1|W:] [2|HAB.;n ] [3|MIC:P.@V W.Y:D@Q@H ] [4|<@F@H ]
Ezechiel,18,19,73,1,<FH[,,10,do; make; perform; observe [3|&~them:mm],!,,1,0,1,0,0,0,[1|WA] [2|J.A<:AFEH ] [3|>OT@m ]
Ezechiel,18,21,81,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@F@H ]
Ezechiel,18,21,81,4,<FH[,,10,do; make; perform; observe [3|justice and justice],!,,1,0,1,0,0,0,[1|W:] [2|<@F@H ] [3|MIC:P.@V W.Y:D@Q@H ]
Ezechiel,18,22,83,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@F@H ]
Ezechiel,18,22,84,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER&] [2|<@F@H ]
Ezechiel,18,24,87,1,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|W.] [2|JA<:AFEH ]
Ezechiel,18,24,87,3,<FH[,,2,make  to be [3|injustice] [4|as whole the abomination],!,,2,0,2,0,0,0,[1|W:] [2|<@F@H ] [3|<@WEL ] [4|K.:KOL HAT.OW<;BOWT ]
Ezechiel,18,24,87,4,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER&] [2|<@F@H ] [3|H@R@C@< ]
Ezechiel,18,24,89,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER&] [2|<@F@H ]
Ezechiel,18,26,96,2,<FH[,,10,do; make; perform; observe [3|injustice],!,,1,0,1,0,0,0,[1|W:] [2|<@F@H ] [3|<@WEL ]
Ezechiel,18,26,96,5,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER&] [2|<@F@H ]
Ezechiel,18,27,97,3,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@F@H ]
Ezechiel,18,27,97,4,<FH[,,10,do; make; perform; observe [3|justice and justice],!,,1,0,1,0,0,0,[1|WA] [2|J.A<AF ] [3|MIC:P.@V W.Y:D@Q@H ]
Ezechiel,18,28,99,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<@F@H ]
Ezechiel,18,31,113,1,<FH[,,10,do; make; perform; observe [4|heart new and wind new],!,,1,0,1,0,0,0,[1|WA] [2|<:AFW. ] [3|L@KEm ] [4|L;B X@D@C W:RW.XA X:AD@C@H ]
Ezechiel,20,9,33,1,<FH[,wrn,0c,do; make; perform; observe [3|because of name~me],?,[3|because of name~me] taken as direct object,0,0,0,0,0,1,[1|W@] [2|>A<AF ] [3|L:MA<An C:MIJ ]
Ezechiel,20,11,37,2,<FH[,,10,do; make; perform; observe [3|&~them:mm],!,,1,0,1,0,0,0,[1|>:ACER ] [2|JA<:AFEH ] [3|>OWT@m ] [4|H@>@D@m ]
Ezechiel,20,13,41,2,<FH[,,10,do; make; perform; observe [3|&~them:mm],!,,1,0,1,0,0,0,[1|>:ACER ] [2|JA<:AFEH ] [3|>OT@m ] [4|H@>@D@m ]
Ezechiel,20,14,44,1,<FH[,wrn,0c,do; make; perform; observe [3|because of name~me],?,[3|because of name~me] taken as direct object,0,0,0,0,0,1,[1|W@] [2|>E<:EFEH ] [3|L:MA<An C:MIJ ]
Ezechiel,20,17,52,1,<FH[,,2,make [4|&~them:mm] to be [5|destruction],!,,2,1,1,0,1,0,[1|W:] [2|LO>&] [3|<@FIJTIJ ] [4|>OWT@m ] [5|K.@L@H ] [6|B.AM.ID:B.@R00
]
Ezechiel,20,19,60,1,<FH[,,10,do; make; perform; observe [3|&~them:mm],!,,1,0,1,0,0,0,[1|WA] [2|<:AFW. ] [3|>OWT@m00
]
Ezechiel,20,21,65,2,<FH[,,10,do; make; perform; observe [2|&~them:mm],!,,1,0,1,0,0,0,[1|LA<:AFOWT ] [2|>OWT@m ]
Ezechiel,20,21,65,3,<FH[,,10,do; make; perform; observe [3|&~them:mm],!,,1,0,1,0,0,0,[1|>:ACER ] [2|JA<:AFEH ] [3|>OWT@m ] [4|H@>@D@m ]
Ezechiel,20,22,69,1,<FH[,wrn,0c,do; make; perform; observe [3|because of name~me],?,[3|because of name~me] taken as direct object,0,0,0,0,0,1,[1|W@] [2|>A<AF ] [3|L:MA<An C:MIJ ]
Ezechiel,20,24,71,1,<FH[,,10,do; make; perform; observe [2|justice~me],!,,1,0,1,0,0,0,[1|JA<An ] [2|MIC:P.@VAJ ] [3|LO>&] [4|<@FW. ]
Ezechiel,20,43,136,2,<FH[,,00,act; take action,!,,0,0,0,0,0,0,[1|>:ACER ] [2|<:AFIJTEm00
]
Ezechiel,20,44,137,3,<FH[,wrn,0c,do; make; perform; observe [2|together with~you:mm],?,[2|together with~you:mm] taken as direct object,0,0,0,0,0,1,[1|B.A<:AFOWTIJ ] [2|>IT.:KEm ] [3|L:MA<An C:MIJ ] [4|LO> ] [5|K:DAR:K;JKEm H@R@<IJm W:KA<:ALIJLOWT;JKEm HAN.IC:X@TOWT ]
