passage	phrase_text	phrase_gloss	head	attributive	#words_mother	#nouns_mother
Proverbs 25:12	מֹוכִ֥יחַ חָ֝כָ֗ם עַל־אֹ֥זֶן שֹׁמָֽעַת׃ 	reprove wise upon ear hear	אֹ֥זֶן 	שֹׁמָֽעַת׃ 	1	1
Proverbs 25:13	צִ֣יר נֶ֭אֱמָן 	messenger be firm	צִ֣יר 	נֶ֭אֱמָן 	1	1
Proverbs 25:15	לָשֹׁ֥ון רַ֝כָּ֗ה 	tongue tender	לָשֹׁ֥ון 	רַ֝כָּ֗ה 	1	1
Proverbs 25:18	מֵפִ֣יץ וְ֭חֶרֶב וְחֵ֣ץ שָׁנ֑וּן 	<uncertain> and dagger and arrow sharpen	חֵ֣ץ 	שָׁנ֑וּן 	1	1
Proverbs 25:19	שֵׁ֣ן רֹ֭עָה וְרֶ֣גֶל מוּעָ֑דֶת 	tooth pasture and foot shake	שֵׁ֣ן 	רֹ֭עָה 	1	1
Proverbs 25:19	שֵׁ֣ן רֹ֭עָה וְרֶ֣גֶל מוּעָ֑דֶת 	tooth pasture and foot shake	רֶ֣גֶל 	מוּעָ֑דֶת 	1	1
Proverbs 25:19	מִבְטָ֥ח בֹּ֝וגֵ֗ד בְּיֹ֣ום צָרָֽה׃ 	trust deal treacherously in day distress	מִבְטָ֥ח 	בֹּ֝וגֵ֗ד 	1	1
Proverbs 25:23	פָנִ֥ים נִ֝זְעָמִ֗ים 	face curse	פָנִ֥ים 	נִ֝זְעָמִ֗ים 	1	1
Proverbs 25:25	מַ֣יִם קָ֭רִים 	water cool	מַ֣יִם 	קָ֭רִים 	1	1
Proverbs 25:25	עַל־נֶ֣פֶשׁ עֲיֵפָ֑ה 	upon soul faint	נֶ֣פֶשׁ 	עֲיֵפָ֑ה 	1	1
Proverbs 25:25	שְׁמוּעָ֥ה טֹ֝ובָ֗ה 	report good	שְׁמוּעָ֥ה 	טֹ֝ובָ֗ה 	1	1
Proverbs 25:26	מַעְיָ֣ן נִ֭רְפָּשׂ וּמָקֹ֣ור מָשְׁחָ֑ת 	well foul and well destroy	מַעְיָ֣ן 	נִ֭רְפָּשׂ 	1	1
Proverbs 25:26	מַעְיָ֣ן נִ֭רְפָּשׂ וּמָקֹ֣ור מָשְׁחָ֑ת 	well foul and well destroy	מָקֹ֣ור 	מָשְׁחָ֑ת 	1	1
Proverbs 26:12	אִ֭ישׁ חָכָ֣ם בְּעֵינָ֑יו 	man wise in eye	אִ֭ישׁ 	חָכָ֣ם 	1	1
Proverbs 26:23	שְׂפָתַ֖יִם דֹּלְקִ֣ים וְלֶב־רָֽע׃ 	lip set ablaze and heart evil	שְׂפָתַ֖יִם 	דֹּלְקִ֣ים 	1	1
Proverbs 26:28	פֶ֥ה חָ֝לָ֗ק 	mouth smooth	פֶ֥ה 	חָ֝לָ֗ק 	1	1
Proverbs 27:3	כַ֥עַס אֱ֝וִ֗יל 	grief foolish	כַ֥עַס 	אֱ֝וִ֗יל 	1	1
Proverbs 27:5	תֹּוכַ֣חַת מְגֻלָּ֑ה 	rebuke uncover	תֹּוכַ֣חַת 	מְגֻלָּ֑ה 	1	1
Proverbs 27:5	מֵֽאַהֲבָ֥ה מְסֻתָּֽרֶת׃ 	from love hide	אַהֲבָ֥ה 	מְסֻתָּֽרֶת׃ 	1	1
Proverbs 27:7	נֶ֣פֶשׁ שְׂ֭בֵעָה 	soul sated	נֶ֣פֶשׁ 	שְׂ֭בֵעָה 	1	1
Proverbs 27:7	נֶ֥פֶשׁ רְ֝עֵבָ֗ה 	soul hungry	נֶ֥פֶשׁ 	רְ֝עֵבָ֗ה 	1	1
Proverbs 27:7	כָּל־מַ֥ר 	whole bitter	כָּל־	מַ֥ר 	1	1
Proverbs 27:10	שָׁכֵ֥ן קָ֝רֹ֗וב 	inhabitant near	שָׁכֵ֥ן 	קָ֝רֹ֗וב 	1	1
Proverbs 27:10	מֵאָ֥ח רָחֹֽוק׃ 	from brother remote	אָ֥ח 	רָחֹֽוק׃ 	1	1
Proverbs 27:14	בְּקֹ֣ול גָּ֭דֹול 	in sound great	קֹ֣ול 	גָּ֭דֹול 	1	1
Proverbs 27:15	דֶּ֣לֶף טֹ֭ורֵד בְּיֹ֣ום סַגְרִ֑יר וְאֵ֥שֶׁת מִ֝דְיָנִ֗ים 	roof drive away in day heavy rain and woman contention	דֶּ֣לֶף 	טֹ֭ורֵד 	1	1
Proverbs 28:2	בְאָדָ֥ם מֵבִ֥ין יֹ֝דֵ֗עַ 	in human, mankind understand know	אָדָ֥ם 	מֵבִ֥ין יֹ֝דֵ֗עַ 	1	1
Proverbs 28:3	גֶּ֣בֶר רָ֭שׁ וְעֹשֵׁ֣ק דַּלִּ֑ים 	vigorous man be poor and oppress poor	גֶּ֣בֶר 	רָ֭שׁ 	1	1
Proverbs 28:7	בֵּ֣ן מֵבִ֑ין 	son understand	בֵּ֣ן 	מֵבִ֑ין 	1	1
Proverbs 28:11	אִ֣ישׁ עָשִׁ֑יר 	man rich	אִ֣ישׁ 	עָשִׁ֑יר 	1	1
Proverbs 28:11	דַ֖ל מֵבִ֣ין 	poor understand	דַ֖ל 	מֵבִ֣ין 	1	0
Proverbs 28:15	אֲרִי־נֹ֭הֵם וְדֹ֣ב שֹׁוקֵ֑ק 	lion groan and bear rush	אֲרִי־	נֹ֭הֵם 	1	1
Proverbs 28:15	אֲרִי־נֹ֭הֵם וְדֹ֣ב שֹׁוקֵ֑ק 	lion groan and bear rush	דֹ֣ב 	שֹׁוקֵ֑ק 	1	1
Proverbs 28:15	מֹשֵׁ֥ל רָ֝שָׁ֗ע עַ֣ל עַם־דָּֽל׃ 	rule guilty upon people poor	מֹשֵׁ֥ל 	רָ֝שָׁ֗ע 	1	0
Proverbs 28:15	מֹשֵׁ֥ל רָ֝שָׁ֗ע עַ֣ל עַם־דָּֽל׃ 	rule guilty upon people poor	עַם־	דָּֽל׃ 	1	1
Proverbs 28:24	לְאִ֣ישׁ מַשְׁחִֽית׃ 	to man destroy	אִ֣ישׁ 	מַשְׁחִֽית׃ 	1	1
Proverbs 29:6	בְּפֶ֤שַֽׁע אִ֣ישׁ רָ֣ע 	in rebellion man evil	פֶ֤שַֽׁע אִ֣ישׁ 	רָ֣ע 	2	2
Proverbs 29:9	אִֽישׁ־חָכָ֗ם 	man wise	אִֽישׁ־	חָכָ֗ם 	1	1
Proverbs 29:9	אֶת־אִ֣ישׁ אֱוִ֑יל 	together with man foolish	אִ֣ישׁ 	אֱוִ֑יל 	1	1
Proverbs 29:15	נַ֥עַר מְ֝שֻׁלָּ֗ח 	boy send	נַ֥עַר 	מְ֝שֻׁלָּ֗ח 	1	1
Proverbs 30:20	דֶּ֥רֶךְ אִשָּׁ֗ה מְנָ֫אָ֥פֶת 	way woman commit adultery	אִשָּׁ֗ה 	מְנָ֫אָ֥פֶת 	1	1
Proverbs 30:24	חֲכָמִ֥ים מְחֻכָּמִֽים׃ 	wise be wise	חֲכָמִ֥ים 	מְחֻכָּמִֽים׃ 	1	0
Proverbs 31:25	לְיֹ֣ום אַחֲרֹֽון׃ 	to day at the back	יֹ֣ום 	אַחֲרֹֽון׃ 	1	1
Proverbs 31:30	אִשָּׁ֥ה יִרְאַת־יְ֝הוָ֗ה 	woman afraid YHWH	אִשָּׁ֥ה 	יִרְאַת־יְ֝הוָ֗ה 	1	1
Ruth 1:4	נָשִׁים֙ מֹֽאֲבִיֹּ֔ות 	woman Moabite	נָשִׁים֙ 	מֹֽאֲבִיֹּ֔ות 	1	1
Ruth 2:6	נַעֲרָ֤ה מֹֽואֲבִיָּה֙ 	girl Moabite	נַעֲרָ֤ה 	מֹֽואֲבִיָּה֙ 	1	1
Ruth 2:8	בְּשָׂדֶ֣ה אַחֵ֔ר 	in open field other	שָׂדֶ֣ה 	אַחֵ֔ר 	1	1
Ruth 2:22	בְּשָׂדֶ֥ה אַחֵֽר׃ 	in open field other	שָׂדֶ֥ה 	אַחֵֽר׃ 	1	1
Ruth 3:10	חַסְדֵּ֥ךְ הָאַחֲרֹ֖ון 	loyalty the at the back	חַסְדֵּ֥ךְ 	הָאַחֲרֹ֖ון 	1	1
Song_of_songs 2:15	שֽׁוּעָלִ֔ים שֽׁוּעָלִ֥ים קְטַנִּ֖ים 	fox fox small	שֽׁוּעָלִ֥ים 	קְטַנִּ֖ים 	1	1
Song_of_songs 4:12	גַּ֥ן ׀ נָע֖וּל 	garden lock	גַּ֥ן ׀ 	נָע֖וּל 	1	1
Song_of_songs 4:12	גַּ֥ל נָע֖וּל 	wave lock	גַּ֥ל 	נָע֖וּל 	1	1
Song_of_songs 4:12	מַעְיָ֥ן חָתֽוּם׃ 	well seal	מַעְיָ֥ן 	חָתֽוּם׃ 	1	1
Song_of_songs 4:15	בְּאֵ֖ר מַ֣יִם חַיִּ֑ים 	well water alive	מַ֣יִם 	חַיִּ֑ים 	1	1
Song_of_songs 5:5	מֹ֣ור עֹבֵ֔ר 	myrrh pass	מֹ֣ור 	עֹבֵ֔ר 	1	1
Song_of_songs 5:13	מֹ֥ור עֹבֵֽר׃ 	myrrh pass	מֹ֥ור 	עֹבֵֽר׃ 	1	1
Song_of_songs 8:7	מַ֣יִם רַבִּ֗ים 	water much	מַ֣יִם 	רַבִּ֗ים 	1	1
Ecclesiastes 1:9	כָּל־חָדָ֖שׁ 	whole new	כָּל־	חָדָ֖שׁ 	1	1
Ecclesiastes 2:6	יַ֖עַר צֹומֵ֥חַ עֵצִֽים׃ 	wood sprout tree	יַ֖עַר 	צֹומֵ֥חַ עֵצִֽים׃ 	1	1
Ecclesiastes 2:16	הַיָּמִ֤ים הַבָּאִים֙ 	the day the come	הַיָּמִ֤ים 	הַבָּאִים֙ 	2	1
Ecclesiastes 2:21	רָעָ֥ה רַבָּֽה׃ 	evil much	רָעָ֥ה 	רַבָּֽה׃ 	1	1
Ecclesiastes 4:3	אֶת־הַמַּעֲשֶׂ֣ה הָרָ֔ע 	<object marker> the deed the evil	הַמַּעֲשֶׂ֣ה 	הָרָ֔ע 	2	1
Ecclesiastes 4:9	שָׂכָ֥ר טֹ֖וב בַּעֲמָלָֽם׃ 	hire good in labour	שָׂכָ֥ר 	טֹ֖וב 	1	1
Ecclesiastes 4:12	הַחוּט֙ הַֽמְשֻׁלָּ֔שׁ 	the thread the be three	הַחוּט֙ 	הַֽמְשֻׁלָּ֔שׁ 	2	1
Ecclesiastes 4:13	יֶ֥לֶד מִסְכֵּ֖ן וְחָכָ֑ם 	boy poor and wise	יֶ֥לֶד 	מִסְכֵּ֖ן וְחָכָ֑ם 	1	1
Ecclesiastes 4:13	מִמֶּ֤לֶךְ זָקֵן֙ וּכְסִ֔יל 	from king old and insolent	מֶּ֤לֶךְ 	זָקֵן֙ וּכְסִ֔יל 	1	1
Ecclesiastes 4:15	עִ֚ם הַיֶּ֣לֶד הַשֵּׁנִ֔י 	with the boy the second	הַיֶּ֣לֶד 	הַשֵּׁנִ֔י 	2	1
Ecclesiastes 5:2	קֹ֥ול כְּסִ֖יל 	sound insolent	קֹ֥ול 	כְּסִ֖יל 	1	1
Ecclesiastes 5:12	רָעָ֣ה חֹולָ֔ה 	evil become weak	רָעָ֣ה 	חֹולָ֔ה 	1	1
Ecclesiastes 5:15	רָעָ֣ה חֹולָ֔ה 	evil become weak	רָעָ֣ה 	חֹולָ֔ה 	1	1
Ecclesiastes 6:2	אִ֥ישׁ נָכְרִ֖י 	man foreign	אִ֥ישׁ 	נָכְרִ֖י 	1	1
Ecclesiastes 6:2	חֳלִ֥י רָ֖ע 	sickness evil	חֳלִ֥י 	רָ֖ע 	1	1
Ecclesiastes 6:3	שָׁנִים֩ רַבֹּ֨ות 	year much	שָׁנִים֩ 	רַבֹּ֨ות 	1	1
Ecclesiastes 7:1	מִשֶּׁ֣מֶן טֹ֑וב 	from oil good	שֶּׁ֣מֶן 	טֹ֑וב 	1	1
Ecclesiastes 7:10	הַיָּמִים֙ הָרִ֣אשֹׁנִ֔ים 	the day the first	הַיָּמִים֙ 	הָרִ֣אשֹׁנִ֔ים 	2	1
Ecclesiastes 7:22	גַּם־פְּעָמִ֥ים רַבֹּ֖ות 	even foot much	פְּעָמִ֥ים 	רַבֹּ֖ות 	1	1
Ecclesiastes 7:29	חִשְּׁבֹנֹ֥ות רַבִּֽים׃ 	invention much	חִשְּׁבֹנֹ֥ות 	רַבִּֽים׃ 	1	1
Ecclesiastes 8:3	בְּדָבָ֣ר רָ֑ע 	in word evil	דָבָ֣ר 	רָ֑ע 	1	1
Ecclesiastes 8:5	דָּבָ֣ר רָ֑ע 	word evil	דָּבָ֣ר 	רָ֑ע 	1	1
Ecclesiastes 8:5	לֵ֥ב חָכָֽם׃ 	heart wise	לֵ֥ב 	חָכָֽם׃ 	1	1
Ecclesiastes 9:4	לְכֶ֤לֶב חַי֙ 	to dog alive	כֶ֤לֶב 	חַי֙ 	1	1
Ecclesiastes 9:4	מִן־הָאַרְיֵ֖ה הַמֵּֽת׃ 	from the lion the die	הָאַרְיֵ֖ה 	הַמֵּֽת׃ 	2	1
Ecclesiastes 9:12	בִּמְצֹודָ֣ה רָעָ֔ה 	in net evil	מְצֹודָ֣ה 	רָעָ֔ה 	1	1
Ecclesiastes 9:14	עִ֣יר קְטַנָּ֔ה 	town small	עִ֣יר 	קְטַנָּ֔ה 	1	1
Ecclesiastes 9:14	מֶ֤לֶךְ גָּדֹול֙ 	king great	מֶ֤לֶךְ 	גָּדֹול֙ 	1	1
Ecclesiastes 9:14	מְצֹודִ֥ים גְּדֹלִֽים׃ 	net great	מְצֹודִ֥ים 	גְּדֹלִֽים׃ 	1	1
Ecclesiastes 9:15	אִ֤ישׁ מִסְכֵּן֙ חָכָ֔ם 	man poor wise	אִ֤ישׁ 	מִסְכֵּן֙ חָכָ֔ם 	1	1
Ecclesiastes 9:15	אֶת־הָאִ֥ישׁ הַמִּסְכֵּ֖ן הַהֽוּא׃ 	<object marker> the man the poor the he	הָאִ֥ישׁ 	הַמִּסְכֵּ֖ן 	2	1
Ecclesiastes 10:2	לֵ֤ב חָכָם֙ 	heart wise	לֵ֤ב 	חָכָם֙ 	1	1
Ecclesiastes 10:2	לֵ֥ב כְּסִ֖יל 	heart insolent	לֵ֥ב 	כְּסִ֖יל 	1	1
Ecclesiastes 10:4	חֲטָאִ֥ים גְּדֹולִֽים׃ 	offence great	חֲטָאִ֥ים 	גְּדֹולִֽים׃ 	1	1
Ecclesiastes 10:6	בַּמְּרֹומִ֖ים רַבִּ֑ים 	in the high place much	מְּרֹומִ֖ים 	רַבִּ֑ים 	2	1
Ecclesiastes 12:11	כְמַשְׂמְרֹ֥ות נְטוּעִ֖ים 	as nail plant	מַשְׂמְרֹ֥ות 	נְטוּעִ֖ים 	1	1
Ecclesiastes 12:14	עַ֣ל כָּל־נֶעְלָ֑ם 	upon whole hide	כָּל־	נֶעְלָ֑ם 	1	1
Lamentations 3:10	דֹּ֣ב אֹרֵ֥ב 	bear lie in ambush	דֹּ֣ב 	אֹרֵ֥ב 	1	1
Lamentations 3:39	אָדָ֣ם חָ֔י 	human, mankind alive	אָדָ֣ם 	חָ֔י 	1	1
Lamentations 4:1	הַכֶּ֣תֶם הַטֹּ֑וב 	the gold the good	הַכֶּ֣תֶם 	הַטֹּ֑וב 	2	1
Lamentations 4:2	בְּנֵ֤י צִיֹּון֙ הַיְקָרִ֔ים 	son Zion the rare	בְּנֵ֤י צִיֹּון֙ 	הַיְקָרִ֔ים 	2	1
Lamentations 4:10	יְדֵ֗י נָשִׁים֙ רַחֲמָ֣נִיֹּ֔ות 	hand woman compassionate	נָשִׁים֙ 	רַחֲמָ֣נִיֹּ֔ות 	1	1
Esther 1:4	יָמִ֣ים רַבִּ֔ים שְׁמֹונִ֥ים וּמְאַ֖ת יֹֽום׃ 	day much eight and hundred day	יָמִ֣ים 	רַבִּ֔ים 	1	1
Esther 1:10	בַּיֹּום֙ הַשְּׁבִיעִ֔י 	in the day the seventh	יֹּום֙ 	הַשְּׁבִיעִ֔י 	2	1
Esther 2:5	אִ֣ישׁ יְהוּדִ֔י 	man Jewish	אִ֣ישׁ 	יְהוּדִ֔י 	1	1
Esther 2:5	אִ֥ישׁ יְמִינִֽי׃ 	man Benjaminite	אִ֥ישׁ 	יְמִינִֽי׃ 	1	1
Esther 2:8	נְעָרֹ֥ות רַבֹּ֛ות 	girl much	נְעָרֹ֥ות 	רַבֹּ֛ות 	1	1
Esther 2:9	אֵת֙ שֶׁ֣בַע הַנְּעָרֹ֔ות הָרְאֻיֹ֥ות 	<object marker> seven the girl the see	שֶׁ֣בַע הַנְּעָרֹ֔ות 	הָרְאֻיֹ֥ות 	3	2
Esther 2:14	אֶל־בֵּ֤ית הַנָּשִׁים֙ שֵׁנִ֔י 	to house the woman second	בֵּ֤ית הַנָּשִׁים֙ 	שֵׁנִ֔י 	3	2
Esther 2:16	בַּחֹ֥דֶשׁ הָעֲשִׂירִ֖י 	in the month the tenth	חֹ֥דֶשׁ 	הָעֲשִׂירִ֖י 	2	1
Esther 2:18	מִשְׁתֶּ֣ה גָדֹ֗ול אֵ֖ת מִשְׁתֵּ֣ה אֶסְתֵּ֑ר 	drinking great <object marker> drinking Esther	מִשְׁתֶּ֣ה 	גָדֹ֗ול 	1	1
Esther 3:7	בַּחֹ֤דֶשׁ הָרִאשֹׁון֙ 	in the month the first	חֹ֤דֶשׁ 	הָרִאשֹׁון֙ 	2	1
Esther 3:12	בַּחֹ֣דֶשׁ הָרִאשֹׁ֗ון 	in the month the first	חֹ֣דֶשׁ 	הָרִאשֹׁ֗ון 	2	1
Esther 4:1	זְעָקָ֥ה גְדֹלָ֖ה וּמָרָֽה׃ 	cry great and bitter	זְעָקָ֥ה 	גְדֹלָ֖ה וּמָרָֽה׃ 	1	1
Esther 4:3	אֵ֤בֶל גָּדֹול֙ 	mourning rites great	אֵ֤בֶל 	גָּדֹול֙ 	1	1
Esther 4:11	אֶל־הֶחָצֵ֨ר הַפְּנִימִ֜ית 	to the court the inner	הֶחָצֵ֨ר 	הַפְּנִימִ֜ית 	2	1
Esther 4:14	מִמָּקֹ֣ום אַחֵ֔ר 	from place other	מָּקֹ֣ום 	אַחֵ֔ר 	1	1
Esther 5:1	בַּיֹּ֣ום הַשְּׁלִישִׁ֗י 	in the day the third	יֹּ֣ום 	הַשְּׁלִישִׁ֗י 	2	1
Esther 5:1	בַּחֲצַ֤ר בֵּית־הַמֶּ֨לֶךְ֙ הַפְּנִימִ֔ית נֹ֖כַח בֵּ֣ית הַמֶּ֑לֶךְ 	in court house the king the inner straightness house the king	חֲצַ֤ר בֵּית־הַמֶּ֨לֶךְ֙ 	הַפְּנִימִ֔ית 	4	3
Esther 5:14	עֵץ֮ גָּבֹ֣הַּ חֲמִשִּׁ֣ים אַמָּה֒ 	tree high five cubit	עֵץ֮ 	גָּבֹ֣הַּ חֲמִשִּׁ֣ים אַמָּה֒ 	1	1
Esther 6:4	לַחֲצַ֤ר בֵּית־הַמֶּ֨לֶךְ֙ הַחִ֣יצֹונָ֔ה 	to court house the king the external	חֲצַ֤ר בֵּית־הַמֶּ֨לֶךְ֙ 	הַחִ֣יצֹונָ֔ה 	4	3
Esther 7:2	גַּ֣ם בַּיֹּ֤ום הַשֵּׁנִי֙ 	even in the day the second	יֹּ֤ום 	הַשֵּׁנִי֙ 	2	1
Esther 7:6	הָמָ֥ן הָרָ֖ע הַזֶּ֑ה 	Haman the evil the this	הָמָ֥ן 	הָרָ֖ע 	1	0
Esther 8:9	בַּחֹ֨דֶשׁ הַשְּׁלִישִׁ֜י 	in the month the third	חֹ֨דֶשׁ 	הַשְּׁלִישִׁ֜י 	2	1
Esther 8:10	בְּיַד֩ הָרָצִ֨ים רֹכְבֵ֤י הָרֶ֨כֶשׁ֙ הָֽאֲחַשְׁתְּרָנִ֔ים בְּנֵ֖י הָֽרַמָּכִֽים׃ 	in hand the run ride the span the royal son the mare	רֹכְבֵ֤י הָרֶ֨כֶשׁ֙ 	הָֽאֲחַשְׁתְּרָנִ֔ים 	3	1
Esther 8:14	הָרָצִ֞ים רֹכְבֵ֤י הָרֶ֨כֶשׁ֙ הָֽאֲחַשְׁתְּרָנִ֔ים 	the run ride the span the royal	רֹכְבֵ֤י הָרֶ֨כֶשׁ֙ 	הָֽאֲחַשְׁתְּרָנִ֔ים 	3	1
Esther 8:15	בִּלְב֤וּשׁ מַלְכוּת֙ תְּכֵ֣לֶת וָח֔וּר וַעֲטֶ֤רֶת זָהָב֙ גְּדֹולָ֔ה וְתַכְרִ֥יךְ בּ֖וּץ וְאַרְגָּמָ֑ן 	in clothing kingship purple wool and linen and wreath gold great and robe byssus and purple-wool	עֲטֶ֤רֶת זָהָב֙ 	גְּדֹולָ֔ה 	2	2
Esther 8:17	מִשְׁתֶּ֖ה וְיֹ֣ום טֹ֑וב 	drinking and day good	יֹ֣ום 	טֹ֑וב 	1	1
Esther 9:19	יֹ֣ום טֹ֑וב וּמִשְׁלֹ֥וחַ מָנֹ֖ות אִ֥ישׁ לְרֵעֵֽהוּ׃ פ  	day good and sending portion man to fellow	יֹ֣ום 	טֹ֑וב 	1	1
Esther 9:22	לְיֹ֣ום טֹ֑וב 	to day good	יֹ֣ום 	טֹ֑וב 	1	1
Esther 9:25	מַחֲשַׁבְתֹּ֧ו הָרָעָ֛ה 	plan the evil	מַחֲשַׁבְתֹּ֧ו 	הָרָעָ֛ה 	1	1
Esther 9:29	אֵ֣ת אִגֶּ֧רֶת הַפּוּרִ֛ים הַזֹּ֖את הַשֵּׁנִֽית׃ 	<object marker> letter the lot the this the second	אִגֶּ֧רֶת הַפּוּרִ֛ים הַזֹּ֖את 	הַשֵּׁנִֽית׃ 	5	2
Daniel 2:6	מַתְּנָ֤ן וּנְבִזְבָּה֙ וִיקָ֣ר שַׂגִּ֔יא 	gift and present and dignity much	יקָ֣ר 	שַׂגִּ֔יא 	1	1
Daniel 2:10	כָּל־מֶ֨לֶךְ֙ רַ֣ב וְשַׁלִּ֔יט 	whole king great and mighty	מֶ֨לֶךְ֙ 	רַ֣ב וְשַׁלִּ֔יט 	1	1
Daniel 2:31	צְלֵ֥ם חַד֙ שַׂגִּ֔יא 	statue one much	צְלֵ֥ם חַד֙ 	שַׂגִּ֔יא 	2	2
Daniel 2:32	דִּֽי־דְהַ֣ב טָ֔ב 	<relative> gold good	דְהַ֣ב 	טָ֔ב 	1	1
Daniel 2:35	לְט֥וּר רַ֖ב 	to mountain great	ט֥וּר 	רַ֖ב 	1	1
Daniel 2:39	מַלְכ֥וּ אָחֳרִ֖י אֲרַ֣עא מִנָּ֑ךְ 	kingdom another earth from	מַלְכ֥וּ 	אָחֳרִ֖י 	1	1
Daniel 2:39	מַלְכ֨וּ תְלִיתָאָ֤ה אָחֳרִי֙ דִּ֣י נְחָשָׁ֔א 	kingdom third another <relative> copper	מַלְכ֨וּ 	תְלִיתָאָ֤ה אָחֳרִי֙ 	1	1
Daniel 2:40	מַלְכוּ֙ רְבִ֣יעָאָ֔ה 	kingdom fourth	מַלְכוּ֙ 	רְבִ֣יעָאָ֔ה 	1	1
Daniel 2:44	לְעַ֥ם אָחֳרָ֖ן 	to people another	עַ֥ם 	אָחֳרָ֖ן 	1	1
Daniel 2:45	אֱלָ֥הּ רַב֙ 	god great	אֱלָ֥הּ 	רַב֙ 	1	1
Daniel 2:48	מַתְּנָ֨ן רַבְרְבָ֤ן שַׂגִּיאָן֙ 	gift great much	מַתְּנָ֨ן 	רַבְרְבָ֤ן שַׂגִּיאָן֙ 	1	1
Daniel 3:6	לְגֹֽוא־אַתּ֥וּן נוּרָ֖א יָקִֽדְתָּֽא׃ 	to interior furnace fire burn	נוּרָ֖א 	יָקִֽדְתָּֽא׃ 	1	1
Daniel 3:8	גֻּבְרִ֣ין כַּשְׂדָּאִ֑ין 	man Chaldaean	גֻּבְרִ֣ין 	כַּשְׂדָּאִ֑ין 	1	1
Daniel 3:11	לְגֹֽוא־אַתּ֥וּן נוּרָ֖א יָקִֽדְתָּֽא׃ 	to interior furnace fire burn	נוּרָ֖א 	יָקִֽדְתָּֽא׃ 	1	1
Daniel 3:12	גֻּבְרִ֣ין יְהוּדָאיִ֗ן 	man Jew	גֻּבְרִ֣ין 	יְהוּדָאיִ֗ן 	1	1
Daniel 3:15	לְגֹֽוא־אַתּ֥וּן נוּרָ֖א יָקִֽדְתָּ֑א 	to interior furnace fire burn	נוּרָ֖א 	יָקִֽדְתָּ֑א 	1	1
Daniel 3:17	מִן־אַתּ֨וּן נוּרָ֧א יָקִֽדְתָּ֛א 	from furnace fire burn	נוּרָ֧א 	יָקִֽדְתָּ֛א 	1	1
Daniel 3:20	לְאַתּ֥וּן נוּרָ֖א יָקִֽדְתָּֽא׃ 	to furnace fire burn	נוּרָ֖א 	יָקִֽדְתָּֽא׃ 	1	1
Daniel 3:21	לְגֹֽוא־אַתּ֥וּן נוּרָ֖א יָקִֽדְתָּֽא׃ 	to interior furnace fire burn	נוּרָ֖א 	יָקִֽדְתָּֽא׃ 	1	1
Daniel 3:23	לְגֹֽוא־אַתּוּן־נוּרָ֥א יָֽקִדְתָּ֖א 	to interior furnace fire burn	נוּרָ֥א 	יָֽקִדְתָּ֖א 	1	1
Daniel 3:26	לִתְרַע֮ אַתּ֣וּן נוּרָ֣א יָקִֽדְתָּא֒ 	to door furnace fire burn	נוּרָ֣א 	יָקִֽדְתָּא֒ 	1	1
Daniel 3:26	שַׁדְרַ֨ךְ מֵישַׁ֧ךְ וַעֲבֵד־נְגֹ֛ו עַבְדֹ֛והִי דִּֽי־אֱלָהָ֥א עִלָּאָ֖ה 	Shadrach Meshach and Abed-Nego servant <relative> god highest	אֱלָהָ֥א 	עִלָּאָ֖ה 	1	1
Daniel 3:29	אֱלָ֣ה אָחֳרָ֔ן 	god another	אֱלָ֣ה 	אָחֳרָ֔ן 	1	1
Daniel 3:32	אֱלָהָ֖א עִלָּאָ֑ה 	god highest	אֱלָהָ֖א 	עִלָּאָ֑ה 	1	1
Daniel 4:5	רֽוּחַ־אֱלָהִ֥ין קַדִּישִׁ֖ין 	wind god holy	אֱלָהִ֥ין 	קַדִּישִׁ֖ין 	1	1
Daniel 4:6	ר֣וּחַ אֱלָהִ֤ין קַדִּישִׁין֙ 	wind god holy	אֱלָהִ֤ין 	קַדִּישִׁין֙ 	1	1
Daniel 4:15	רֽוּחַ־אֱלָהִ֥ין קַדִּישִׁ֖ין 	wind god holy	אֱלָהִ֥ין 	קַדִּישִׁ֖ין 	1	1
Daniel 4:27	בָּבֶ֣ל רַבְּתָ֑א 	Babylon great	בָּבֶ֣ל 	רַבְּתָ֑א 	1	0
Daniel 4:33	רְב֥וּ יַתִּירָ֖ה 	greatness excessive	רְב֥וּ 	יַתִּירָ֖ה 	1	1
Daniel 5:1	לְחֶ֣ם רַ֔ב 	meal great	לְחֶ֣ם 	רַ֔ב 	1	1
Daniel 5:11	ר֣וּחַ אֱלָהִ֣ין קַדִּישִׁין֮ 	wind god holy	אֱלָהִ֣ין 	קַדִּישִׁין֮ 	1	1
Daniel 5:12	ר֣וּחַ ׀ יַתִּירָ֡ה וּמַנְדַּ֡ע וְשָׂכְלְתָנ֡וּ 	wind excessive and knowledge and insight	ר֣וּחַ ׀ 	יַתִּירָ֡ה 	1	1
Daniel 5:14	נַהִיר֧וּ וְשָׂכְלְתָנ֛וּ וְחָכְמָ֥ה יַתִּירָ֖ה 	brilliance and insight and wisdom excessive	חָכְמָ֥ה 	יַתִּירָ֖ה 	1	1
Daniel 5:18	אֱלָהָא֙ עִלָּאָ֔ה 	god highest	אֱלָהָא֙ 	עִלָּאָ֔ה 	1	1
